area_id,map_level,map_name,map_id,map_source
ken_4_7595,4,,VtFVcFGinER,DHIS2
ken_4_7596,4,,TebstKvirIl,DHIS2
ken_4_7597,4,,noBsOCX5AOF,DHIS2
ken_4_7598,4,,VGqblUm6NXe,DHIS2
ken_4_7599,4,,jqjto6gu9wJ,DHIS2
ken_4_7600,4,,UzyDMLPCc1K,DHIS2
ken_4_7601,4,,fS76SN2mDYs,DHIS2
ken_4_7602,4,,toXjP0GCaAw,DHIS2
ken_4_7603,4,,pVsn7nkMvBE,DHIS2
ken_4_7604,4,,DklJd2VvNDB,DHIS2
ken_4_7605,4,,mNnJnNeH8ES,DHIS2
ken_4_7606,4,,sA5OzDo4x8L,DHIS2
ken_4_7607,4,,pL7rjEsn8Ep,DHIS2
ken_4_7608,4,,lG07ZJsyqmr,DHIS2
ken_4_7609,4,,CxHwa9xXOKV,DHIS2
ken_4_7610,4,,gYOZ3AWlmxb,DHIS2
ken_4_7611,4,,d96sBCgxXJv,DHIS2
ken_4_7612,4,,Ba8AMf3Y7OG,DHIS2
ken_4_7613,4,,dyIVQqy9XYs,DHIS2
ken_4_7614,4,,bqa2A7dwqQu,DHIS2
ken_4_7615,4,,iSy25qMJVuC,DHIS2
ken_4_7616,4,,s7TgHOGbOWJ,DHIS2
ken_4_7617,4,,g2rsmbgrpOJ,DHIS2
ken_4_7618,4,,EXKcBdOos7W,DHIS2
ken_4_7619,4,,coUfCZcj3eN,DHIS2
ken_4_7620,4,,iOaejculBnN,DHIS2
ken_4_7621,4,,n7CWDyCg200,DHIS2
ken_4_7622,4,,ugnMZzMKZdT,DHIS2
ken_4_7623,4,,zB3p8XXnfaC,DHIS2
ken_4_7624,4,,lC6sEfdURfO,DHIS2
ken_4_7625,4,,g5JRuqxhV3g,DHIS2
ken_4_7626,4,,s4k4wYOsVLa,DHIS2
ken_4_7627,4,,W6hqSBZe2jw,DHIS2
ken_4_7628,4,,WKpi4HTOfa6,DHIS2
ken_4_7629,4,,pAjKlmU1EzO,DHIS2
ken_4_7630,4,,pg62bbY0EaG,DHIS2
ken_4_7631,4,,YahRlRweLRv,DHIS2
ken_4_7632,4,,zXvvHLRSyw0,DHIS2
ken_4_7633,4,,wsx3VZHUNTl,DHIS2
ken_4_7634,4,,u5q6JCLA4SL,DHIS2
ken_4_7635,4,,xxV4wmw5vPj,DHIS2
ken_4_7636,4,,TAkDgxy4P6i,DHIS2
ken_4_7637,4,,OQ6NTabGo14,DHIS2
ken_4_7638,4,,gjcsT4a6BOz,DHIS2
ken_4_7639,4,,bdOHo18B3QE,DHIS2
ken_4_7640,4,,VU8wNMGHdyx,DHIS2
ken_4_7641,4,,lAKsyXZVFaD,DHIS2
ken_4_7642,4,,reWMcVVoQTt,DHIS2
ken_4_7643,4,,bfDG89DkYI8,DHIS2
ken_4_7644,4,,vYkHxdTDaCF,DHIS2
ken_4_7645,4,,bZiI2sy8cgT,DHIS2
ken_4_7646,4,,WIaPAoNhUTW,DHIS2
ken_4_7647,4,,oWcLw8I5RPM,DHIS2
ken_4_7648,4,,Dom2cnK42ML,DHIS2
ken_4_7649,4,,i6ekwgYjWyS,DHIS2
ken_4_7650,4,,o2JlqKAhYjB,DHIS2
ken_4_7651,4,,VJZMAi77Kfr,DHIS2
ken_4_7652,4,,T34CqOPE46U,DHIS2
ken_4_7653,4,,EQFa2Y10UIg,DHIS2
ken_4_7654,4,,hO6kQ4ulfKI,DHIS2
ken_4_7655,4,,RVjOUIJIQd3,DHIS2
ken_4_7656,4,,PxY8AYFL2w7,DHIS2
ken_4_7657,4,,YCrrBFBNkAR,DHIS2
ken_4_7658,4,,QG5FvGByzJu,DHIS2
ken_4_7659,4,,rEKNga4CgFK,DHIS2
ken_4_7660,4,,ozud4J6eShX,DHIS2
ken_4_7661,4,,hVOEvLLuWx6,DHIS2
ken_4_7662,4,,dAnPb1AZoKy,DHIS2
ken_4_7663,4,,MkiipO90vNk,DHIS2
ken_4_7664,4,,hUDoz9oxecE,DHIS2
ken_4_7665,4,,IBvuTu4Q05K,DHIS2
ken_4_7666,4,,j8Oxit0bLF3,DHIS2
ken_4_7667,4,,ZpyTzbn3OUZ,DHIS2
ken_4_7668,4,,Ywgx9igtB4q,DHIS2
ken_4_7669,4,,a9OHUtkxjO8,DHIS2
ken_4_7670,4,,z1cwlRDg4i1,DHIS2
ken_4_7671,4,,e5jvA8P3nmJ,DHIS2
ken_4_7672,4,,fs0p5MurBkl,DHIS2
ken_4_7673,4,,rTT3LA86TCd,DHIS2
ken_4_7674,4,,Av2bHzt2Sqw,DHIS2
ken_4_7675,4,,DMt2HmdLtim,DHIS2
ken_4_7676,4,,h9UGOZkDUQs,DHIS2
ken_4_7677,4,,eRPHPaOmHQp,DHIS2
ken_4_7678,4,,FHYf7mQFpOT,DHIS2
ken_4_7679,4,,LzqV6rYc2RC,DHIS2
ken_4_7680,4,,d9MqCk2B3Gs,DHIS2
ken_4_7681,4,,Osignver8oc,DHIS2
ken_4_7682,4,,NoZIrttrkFr,DHIS2
ken_4_7683,4,,F7VXSx0v8xp,DHIS2
ken_4_7684,4,,rFq2yUidPbp,DHIS2
ken_4_7685,4,,kH3yXjFQi6C,DHIS2
ken_4_7686,4,,g9iiU3V4EE0,DHIS2
ken_4_7687,4,,K1YU8aOlHWu,DHIS2
ken_4_7688,4,,JsYwJYhccKp,DHIS2
ken_4_7689,4,,a8sU1OkbQd2,DHIS2
ken_4_7690,4,,sToBvSBlUuY,DHIS2
ken_4_7691,4,,a33FcK1tSQL,DHIS2
ken_4_7692,4,,paXJVpz9TOS,DHIS2
ken_4_7693,4,,UZlFjPJGpjz,DHIS2
ken_4_7694,4,,U6M32Si7TXM,DHIS2
ken_4_7695,4,,O9iiqr06g3S,DHIS2
ken_4_7696,4,,JnOJFkOE4Ly,DHIS2
ken_4_7697,4,,vm1q2CVrsgu,DHIS2
ken_4_7698,4,,ryhPb9OqgRO,DHIS2
ken_4_7699,4,,RAR34ZrlocN,DHIS2
ken_4_7700,4,,EMo5Bjqn9SI,DHIS2
ken_4_7701,4,,je2FDdivdUT,DHIS2
ken_4_7702,4,,TIGDzDCqVrC,DHIS2
ken_4_7703,4,,c1D3OxuWoci,DHIS2
ken_4_7704,4,,KmIqQEgE4oo,DHIS2
ken_4_7705,4,,ZtUGTJ0qTPl,DHIS2
ken_4_7706,4,,ux0DibNq7zE,DHIS2
ken_4_7707,4,,DUn25229ybp,DHIS2
ken_4_7708,4,,eE7GhDoODSl,DHIS2
ken_4_7709,4,,ILbkNpLQZ3C,DHIS2
ken_4_7710,4,,tfiPCqQbNed,DHIS2
ken_4_7711,4,,Ja7vTpns9yp,DHIS2
ken_4_7712,4,,vw3AQKDxeLw,DHIS2
ken_4_7713,4,,aBI3nCopDjN,DHIS2
ken_4_7714,4,,ugxGN7NQ974,DHIS2
ken_4_7715,4,,lhkL7lSLsIo,DHIS2
ken_4_7716,4,,mJnN6lkGoNm,DHIS2
ken_4_7717,4,,HwomcqVp6lG,DHIS2
ken_4_7718,4,,NOOT6lzFK4P,DHIS2
ken_4_7719,4,,HYyyiyJZAaL,DHIS2
ken_4_7720,4,,tYModjhep2y,DHIS2
ken_4_7721,4,,MPS8Kkq0IU8,DHIS2
ken_4_7722,4,,drgqgyi497v,DHIS2
ken_4_7723,4,,uZtq6I2xuii,DHIS2
ken_4_7724,4,,eWfNhQ9xcqb,DHIS2
ken_4_7725,4,,zSqPR4A6yyS,DHIS2
ken_4_7726,4,,gvU8Mn2GPHl,DHIS2
ken_4_7727,4,,dZqf3vmMjm0,DHIS2
ken_4_7728,4,,gBNi7QbJNFC,DHIS2
ken_4_7729,4,,AvFPcUMKxHa,DHIS2
ken_4_7730,4,,IDz3tcxavRl,DHIS2
ken_4_7731,4,,BBtCvhoKdXf,DHIS2
ken_4_7732,4,,ACfqreMoPQt,DHIS2
ken_4_7733,4,,IygnIY1pjKC,DHIS2
ken_4_7734,4,,EGLsWYmCYGh,DHIS2
ken_4_7735,4,,OqPBGQowCCZ,DHIS2
ken_4_7736,4,,vYLDQuit7QN,DHIS2
ken_4_7737,4,,wwvfBuibBst,DHIS2
ken_4_7738,4,,et67lpNreq1,DHIS2
ken_4_7739,4,,nQ0ZEXmNOVN,DHIS2
ken_4_7740,4,,LpDw838YafM,DHIS2
ken_4_7741,4,,NuLGQT2gYbZ,DHIS2
ken_4_7742,4,,O4bON1ra4sM,DHIS2
ken_4_7743,4,,i5xqkKYKNci,DHIS2
ken_4_7744,4,,n9P5ISzRzwY,DHIS2
ken_4_7745,4,,zPfyOhmqDiI,DHIS2
ken_4_7746,4,,yw72XWV0ROU,DHIS2
ken_4_7747,4,,wMQsSLWQYPB,DHIS2
ken_4_7748,4,,INawALMkXAS,DHIS2
ken_4_7749,4,,SiFad15yKhZ,DHIS2
ken_4_7750,4,,NUN9lDWNcGM,DHIS2
ken_4_7751,4,,lFuZUptE3Wg,DHIS2
ken_4_7752,4,,pwX24uHCDT8,DHIS2
ken_4_7753,4,,OjKfyArZa2J,DHIS2
ken_4_7754,4,,RBuEslQ9VB2,DHIS2
ken_4_7755,4,,tiI9qrpW3VL,DHIS2
ken_4_7756,4,,M4zt7WmTwTL,DHIS2
ken_4_7757,4,,J9MN6Tc9vuk,DHIS2
ken_4_7758,4,,QMHy1WuUYtI,DHIS2
ken_4_7759,4,,eFKbb5F8Mn3,DHIS2
ken_4_7760,4,,ttlDLtD7gUI,DHIS2
ken_4_7761,4,,YqTSbdKtf8D,DHIS2
ken_4_7762,4,,MP8fPGLlphd,DHIS2
ken_4_7763,4,,dmftIiZk1oh,DHIS2
ken_4_7764,4,,KZsc74UUu7B,DHIS2
ken_4_7765,4,,TvCABpPe1NI,DHIS2
ken_4_7766,4,,wjLnEpHqr5g,DHIS2
ken_4_7767,4,,VE0jicD9rKu,DHIS2
ken_4_7768,4,,yZv0nIvtuNa,DHIS2
ken_4_7769,4,,lqXNQ5pp520,DHIS2
ken_4_7770,4,,Mx3v7oHxQN9,DHIS2
ken_4_7771,4,,vxJl7UooFJx,DHIS2
ken_4_7772,4,,bAU8zGySyHG,DHIS2
ken_4_7773,4,,Q0B86518yce,DHIS2
ken_4_7774,4,,xqhCtEYXtxA,DHIS2
ken_4_7775,4,,BDzQr3iWKk6,DHIS2
ken_4_7776,4,,NnRW3p4MPs3,DHIS2
ken_4_7777,4,,JM72QVwNQhk,DHIS2
ken_4_7778,4,,p3MJXv4TYqH,DHIS2
ken_4_7779,4,,jtPbG69vznB,DHIS2
ken_4_7780,4,,XN6yIZhe3bj,DHIS2
ken_4_7781,4,,tH4jWfv5j99,DHIS2
ken_4_7782,4,,H1CdO6YU8X6,DHIS2
ken_4_7783,4,,Ak8BFtgcc50,DHIS2
ken_4_7784,4,,anhlbWFPk8F,DHIS2
ken_4_7785,4,,k8nDCqVSMVJ,DHIS2
ken_4_7786,4,,uKQ00J1SYx7,DHIS2
ken_4_7787,4,,P7Tq7xRfbZK,DHIS2
ken_4_7788,4,,GTJNpcbLvBn,DHIS2
ken_4_7789,4,,L8Jiw7PRjem,DHIS2
ken_4_7790,4,,NmGST2D9hYt,DHIS2
ken_4_7791,4,,naa6PTuNZM4,DHIS2
ken_4_7792,4,,cl3lEHUX6mJ,DHIS2
ken_4_7793,4,,NwpSrg5f5Sz,DHIS2
ken_4_7794,4,,cuGN8a61oOn,DHIS2
ken_4_7795,4,,qdxaNLzwNxx,DHIS2
ken_4_7796,4,,kZ1VUENMMCn,DHIS2
ken_4_7797,4,,f4qVre0RVQQ,DHIS2
ken_4_7798,4,,o3ipTA0mTmg,DHIS2
ken_4_7799,4,,zaTjgZjfqxe,DHIS2
ken_4_7800,4,,ZEnaTQlPYZK,DHIS2
ken_4_7801,4,,Uz05OBuEu89,DHIS2
ken_4_7802,4,,L9MtZT9wXKs,DHIS2
ken_4_7803,4,,mnPC6qG44P4,DHIS2
ken_4_7804,4,,fxlsEPxKetV,DHIS2
ken_4_7805,4,,IPuJB69xbia,DHIS2
ken_4_7806,4,,aqfZGfHVbn2,DHIS2
ken_4_7807,4,,Wmm9bP13tUz,DHIS2
ken_4_7808,4,,Po8sZS0RicP,DHIS2
ken_4_7809,4,,nbefyj7ir2a,DHIS2
ken_4_7810,4,,bT0xdjSkCSV,DHIS2
ken_4_7811,4,,AVAneMklGt1,DHIS2
ken_4_7812,4,,mLxv3cfMaoc,DHIS2
ken_4_7813,4,,rMFo6FPj2Cl,DHIS2
ken_4_7814,4,,D5gyEB6g8G9,DHIS2
ken_4_7815,4,,OlQmO4Cr8Bz,DHIS2
ken_4_7816,4,,Q5AJ6hof4bq,DHIS2
ken_4_7817,4,,Vp2hdlYpdtG,DHIS2
ken_4_7818,4,,nSUn1XaS9Ju,DHIS2
ken_4_7819,4,,gI1p2LXVLR4,DHIS2
ken_4_7820,4,,N6QKL5g4WvL,DHIS2
ken_4_7821,4,,w6so9GSaap0,DHIS2
ken_4_7822,4,,Atup174wyAp,DHIS2
ken_4_7823,4,,x8tYepk9f8E,DHIS2
ken_4_7824,4,,ItgFwC1lQBh,DHIS2
ken_4_7825,4,,buU031ZOcsS,DHIS2
ken_4_7826,4,,h1vfrL3VwBq,DHIS2
ken_4_7827,4,,G5nMS2OZrdN,DHIS2
ken_4_7828,4,,PkMfMPuAxQQ,DHIS2
ken_4_7829,4,,ZfFrElrfEtQ,DHIS2
ken_4_7830,4,,GWyiedUwAyx,DHIS2
ken_4_7831,4,,mgGzIs8RsFB,DHIS2
ken_4_7832,4,,FA8zVLtGdHQ,DHIS2
ken_4_7833,4,,B38UbNDmnjU,DHIS2
ken_4_7834,4,,q9MR60x4gLm,DHIS2
ken_4_7835,4,,deaGdvw7yqa,DHIS2
ken_4_7836,4,,OAp4qUq33DM,DHIS2
ken_4_7837,4,,wiOtN4rQbYz,DHIS2
ken_4_7838,4,,CVh69HG6IeO,DHIS2
ken_4_7839,4,,brp4PGfuXJs,DHIS2
ken_4_7840,4,,FL4IsMrbpQe,DHIS2
ken_4_7841,4,,ed7ob1qDmLy,DHIS2
ken_4_7842,4,,uKxxqdzRPJ9,DHIS2
ken_4_7843,4,,Vq6onU0Kqhw,DHIS2
ken_4_7844,4,,omj3gtbrF22,DHIS2
ken_4_7845,4,,PLk0sd4v4JL,DHIS2
ken_4_7846,4,,dwsqnJOgFCH,DHIS2
ken_4_7847,4,,KKX2vgJR4cb,DHIS2
ken_4_7848,4,,bCCU0zxqG0E,DHIS2
ken_4_7849,4,,UDzeFplMQrT,DHIS2
ken_4_7850,4,,nP68IezLbLY,DHIS2
ken_4_7851,4,,wKoJ3NCXobv,DHIS2
ken_4_7852,4,,gFC5kCFDDqG,DHIS2
ken_4_7853,4,,xbZUlr9VgCK,DHIS2
ken_4_7854,4,,zDGztuhkhx7,DHIS2
ken_4_7855,4,,QVNxpxLs2SH,DHIS2
ken_4_7856,4,,iaNgmF3RgfT,DHIS2
ken_4_7857,4,,qiW2KOBj6AN,DHIS2
ken_4_7858,4,,hZPtyL5MDnk,DHIS2
ken_4_7859,4,,mBpeP45IEnf,DHIS2
ken_4_7860,4,,HyaXBxIO2SJ,DHIS2
ken_4_7861,4,,kgwPDqMydjo,DHIS2
ken_4_7862,4,,z0JxYCSXniQ,DHIS2
ken_4_7863,4,,TK5G8AnqHxV,DHIS2
ken_4_7864,4,,gI0eLFGcgCg,DHIS2
ken_4_7865,4,,vcS6HzKzyBG,DHIS2
ken_4_7866,4,,FJ79uJDyiXX,DHIS2
ken_4_7867,4,,ngijMBE21Uf,DHIS2
ken_4_7868,4,,cmFzQehyuGj,DHIS2
ken_4_7869,4,,QxYp2qNysIM,DHIS2
ken_4_7870,4,,djhcv1Uj5Lj,DHIS2
ken_4_7871,4,,acwrBDe6sW2,DHIS2
ken_4_7872,4,,xTHNPMfTDIg,DHIS2
ken_4_7873,4,,ytfKWdbuXdl,DHIS2
ken_4_7874,4,,TnSyl07fazM,DHIS2
ken_4_7875,4,,cJj1RtwV3o8,DHIS2
ken_4_7876,4,,mifYMNSf2hN,DHIS2
ken_4_7877,4,,VINAriLkHL5,DHIS2
ken_4_7878,4,,QGjB0iPRZrL,DHIS2
ken_4_7879,4,,OPySfmfo9TA,DHIS2
ken_4_7880,4,,xuLm7orKCop,DHIS2
ken_4_7881,4,,FvG8gxqqOvf,DHIS2
ken_4_7882,4,,Lt4qYE1GCBQ,DHIS2
ken_4_7883,4,,stxUqtwaIkB,DHIS2
ken_4_7884,4,,s5z14JeQQc7,DHIS2
ken_4_7885,4,,yKOZzugp78j,DHIS2
ken_4_7886,4,,HwRb5Ackqm4,DHIS2
ken_4_7887,4,,ECgnryotQwt,DHIS2
ken_4_7888,4,,Z3zEP5QNsou,DHIS2
ken_4_7889,4,,zRRAVOH7s28,DHIS2
ken_4_7890,4,,X0rRcl6zdZn,DHIS2
ken_4_7891,4,,XcbncmhqZZS,DHIS2
ken_4_7892,4,,z3FpD4kEkzq,DHIS2
ken_4_7893,4,,oCSNlBnL6p2,DHIS2
ken_4_7894,4,,mYYRg95WnP1,DHIS2
ken_4_7895,4,,LZ0GJkEFnoz,DHIS2
ken_4_7896,4,,QfT7hgrqYdp,DHIS2
ken_4_7897,4,,F8qsGpbK97A,DHIS2
ken_4_7898,4,,NU2AfFbhSxY,DHIS2
ken_4_7899,4,,dcSPM3knptD,DHIS2
ken_4_7900,4,,RyQbZJtodC2,DHIS2
ken_4_7901,4,,ALeD6cEDPpJ,DHIS2
ken_4_7902,4,,iDHeWZFedEx,DHIS2
ken_4_7903,4,,Jo3eFWP3PqH,DHIS2
ken_4_7904,4,,aEW1zGjWO1b,DHIS2
ken_4_7905,4,,eqDzqvZNpZ7,DHIS2
ken_4_7906,4,,BB8Fv5gv7SE,DHIS2
ken_4_7907,4,,zrKMjzUOZov,DHIS2
ken_4_7908,4,,lq648VggQal,DHIS2
ken_4_7909,4,,yUt0nmg89LB,DHIS2
ken_4_7910,4,,SMFAghIbFQF,DHIS2
ken_4_7911,4,,WfvbMNyZ8sr,DHIS2
ken_4_7912,4,,H5eDfnYvhAU,DHIS2
ken_4_7913,4,,jQB1cLLFmMu,DHIS2
ken_4_7914,4,,BOMmyhnTDHa,DHIS2
ken_4_7915,4,,dasSyaLQpkF,DHIS2
ken_4_7916,4,,iw6A6nx6ugM,DHIS2
ken_4_7917,4,,WiLq3ZTB8kR,DHIS2
ken_4_7918,4,,haaAaCax7Cq,DHIS2
ken_4_7919,4,,GqlOsLnJZd8,DHIS2
ken_4_7920,4,,qO76CTmGqak,DHIS2
ken_4_7921,4,,iZiw5twHMCw,DHIS2
ken_4_7922,4,,H5Mn5QSE0CM,DHIS2
ken_4_7923,4,,iA2KWGFBPEL,DHIS2
ken_4_7924,4,,L67XvZIQiVD,DHIS2
ken_4_7925,4,,Uv4ODfDwEB8,DHIS2
ken_4_7926,4,,fNm4rcRIKUF,DHIS2
ken_4_7927,4,,JrDtbbLwLIc,DHIS2
ken_4_7928,4,,a0X9UYnrB8O,DHIS2
ken_4_7929,4,,NBK0zdNYfl9,DHIS2
ken_4_7930,4,,Z7ruKy2DyTa,DHIS2
ken_4_7931,4,,iAuQRWVoRpK,DHIS2
ken_4_7932,4,,fN7KqlgwStu,DHIS2
ken_4_7933,4,,sNgkYgtxSkV,DHIS2
ken_4_7934,4,,i6oyLBSxWfZ,DHIS2
ken_4_7935,4,,My0xFBJaM5c,DHIS2
ken_4_7936,4,,Mpe6DRogczL,DHIS2
ken_4_7937,4,,hIJ3FQoOXu3,DHIS2
ken_4_7938,4,,b2gLR55iJcf,DHIS2
ken_4_7939,4,,PoaAsCb3Bpq,DHIS2
ken_4_7940,4,,k1gDvwc81yh,DHIS2
ken_4_7941,4,,K4FWeDZV2o0,DHIS2
ken_4_7942,4,,kIjD3LTfQD0,DHIS2
ken_4_7943,4,,VbdY9P1Y22W,DHIS2
ken_4_7944,4,,EjqsJvv1BNG,DHIS2
ken_4_7945,4,,JPI2iSdWD9B,DHIS2
ken_4_7946,4,,V5FjsLCNk8N,DHIS2
ken_4_7947,4,,U5D1aA9Gu75,DHIS2
ken_4_7948,4,,iEX5QIiTLrs,DHIS2
ken_4_7949,4,,CzYve1nnG7r,DHIS2
ken_4_7950,4,,oGOpu3nlItw,DHIS2
ken_4_7951,4,,iSWYUchYnlP,DHIS2
ken_4_7952,4,,WDe0umtdbif,DHIS2
ken_4_7953,4,,ITKVxJ2e6Ge,DHIS2
ken_4_7954,4,,LHYG6taDqAA,DHIS2
ken_4_7955,4,,I8V34hZckH7,DHIS2
ken_4_7956,4,,fdZigoTpj6a,DHIS2
ken_4_7957,4,,t68YwvegZ4I,DHIS2
ken_4_7958,4,,NiPzt410c2A,DHIS2
ken_4_7959,4,,oIZuUIfXTCb,DHIS2
ken_4_7960,4,,IpxTP5z54Zq,DHIS2
ken_4_7961,4,,fMFsmycdb6z,DHIS2
ken_4_7962,4,,L2jp7mOomGA,DHIS2
ken_4_7963,4,,C4YEx5WBZn0,DHIS2
ken_4_7964,4,,cF0K8EuM8Q7,DHIS2
ken_4_7965,4,,AlFYKmZ5upP,DHIS2
ken_4_7966,4,,OOXFr1NfIlA,DHIS2
ken_4_7967,4,,A5C6O2ixKR3,DHIS2
ken_4_7968,4,,S1i3cmxCbgX,DHIS2
ken_4_7969,4,,haWXQNd01Nx,DHIS2
ken_4_7970,4,,ZFnluef0C3R,DHIS2
ken_4_7971,4,,WEUJ07JBWMz,DHIS2
ken_4_7972,4,,Jw3wFc9SfsA,DHIS2
ken_4_7973,4,,ukwgBmzwpbF,DHIS2
ken_4_7974,4,,FeUHA7ixSA6,DHIS2
ken_4_7975,4,,K5G6E7PhwOy,DHIS2
ken_4_7976,4,,pBapEdj1poB,DHIS2
ken_4_7977,4,,Ke7HHsT2Ukv,DHIS2
ken_4_7978,4,,WLvYlxbdgy7,DHIS2
ken_4_7979,4,,kGzUA2nCC7c,DHIS2
ken_4_7980,4,,asFQQ5jOCl8,DHIS2
ken_4_7981,4,,Lbmua1AMw7d,DHIS2
ken_4_7982,4,,NvawbbJxdyx,DHIS2
ken_4_7983,4,,KSQgVpkluH5,DHIS2
ken_4_7984,4,,zTc6cd3TOJy,DHIS2
ken_4_7985,4,,GoSomFxgCrE,DHIS2
ken_4_7986,4,,zdAklY8d5vq,DHIS2
ken_4_7987,4,,hrJLFTH0buo,DHIS2
ken_4_7988,4,,PTnQ1dSYRc4,DHIS2
ken_4_7989,4,,FYFa6uKr7mQ,DHIS2
ken_4_7990,4,,Z651WqP7Aeg,DHIS2
ken_4_7991,4,,ETBMuVUcbH6,DHIS2
ken_4_7992,4,,Bx7VeeKW0EI,DHIS2
ken_4_7993,4,,dtRiIn99llQ,DHIS2
ken_4_7994,4,,q6NwSRm7CoV,DHIS2
ken_4_7995,4,,NgMCXvPU3qP,DHIS2
ken_4_7996,4,,ZkhRiXgAIsG,DHIS2
ken_4_7997,4,,somA5rsZJaP,DHIS2
ken_4_7998,4,,QdMZYwHD9Oz,DHIS2
ken_4_7999,4,,R5DowWkZPmm,DHIS2
ken_4_8000,4,,m8kGw37m6RM,DHIS2
ken_4_8001,4,,ZJfoIsBfAXz,DHIS2
ken_4_8002,4,,l6TG5XBx8Hs,DHIS2
ken_4_8003,4,,VkaywIcr0d1,DHIS2
ken_4_8004,4,,MQEWJ5OJUfP,DHIS2
ken_4_8005,4,,JKozgs8Thke,DHIS2
ken_4_8006,4,,K8XbpLcSH7K,DHIS2
ken_4_8007,4,,AnN2TkzvFMJ,DHIS2
ken_4_8008,4,,sPWZwK73E6j,DHIS2
ken_4_8009,4,,rEzMVH8ATMz,DHIS2
ken_4_8010,4,,YtsM0MqcxLu,DHIS2
ken_4_8011,4,,inyvsibkoml,DHIS2
ken_4_8012,4,,BuKsUiPIIkt,DHIS2
ken_4_8013,4,,gwQvMu1OE6B,DHIS2
ken_4_8014,4,,m0lFvsOPgCE,DHIS2
ken_4_8015,4,,CUCTqzLEY0L,DHIS2
ken_4_8016,4,,HVp36PfKkdW,DHIS2
ken_4_8017,4,,wUASuo4QLIg,DHIS2
ken_4_8018,4,,UUbhK0ZeTTz,DHIS2
ken_4_8019,4,,Sb3Ui4btUGc,DHIS2
ken_4_8020,4,,pfFRUg6khv2,DHIS2
ken_4_8021,4,,J94MNfIo0Tt,DHIS2
ken_4_8022,4,,HniGbWjSBSt,DHIS2
ken_4_8023,4,,P59xcax8Zlb,DHIS2
ken_4_8024,4,,mJHLF17zwJo,DHIS2
ken_4_8025,4,,ZCBFPkBEQLs,DHIS2
ken_4_8026,4,,Ct1Yt31j0ed,DHIS2
ken_4_8027,4,,L9AkLkvBV95,DHIS2
ken_4_8028,4,,CVZag7EbYLf,DHIS2
ken_4_8029,4,,RCfBk79NUDO,DHIS2
ken_4_8030,4,,TmIOnH4HegI,DHIS2
ken_4_8031,4,,bSN3R6IJpBF,DHIS2
ken_4_8032,4,,z3CmpebKFb6,DHIS2
ken_4_8033,4,,rzuE6gXU4pv,DHIS2
ken_4_8034,4,,zbR7jNUO4Eu,DHIS2
ken_4_8035,4,,JvH2MHXcKcx,DHIS2
ken_4_8036,4,,T9MIrcv0VeS,DHIS2
ken_4_8037,4,,BEO2S22sbKc,DHIS2
ken_4_8038,4,,L3Cj0eucYCp,DHIS2
ken_4_8039,4,,qXq4OaeFpMP,DHIS2
ken_4_8040,4,,p9mUyKzGVP8,DHIS2
ken_4_8041,4,,sllivpgjLVf,DHIS2
ken_4_8042,4,,VjT4hdkblqM,DHIS2
ken_4_8043,4,,RRrimDca9Yv,DHIS2
ken_4_8044,4,,TSdrVsVH2Gk,DHIS2
ken_4_8045,4,,YfwlHAVgcy4,DHIS2
ken_4_8046,4,,mBZSnFmoxw1,DHIS2
ken_4_8047,4,,jKfMQObMLKs,DHIS2
ken_4_8048,4,,dKl8D33eSqG,DHIS2
ken_4_8049,4,,A6Wxrg6tEcB,DHIS2
ken_4_8050,4,,JoQjRDbebHU,DHIS2
ken_4_8051,4,,GXUpsKB3NuD,DHIS2
ken_4_8052,4,,wCKXdyxF8wM,DHIS2
ken_4_8053,4,,FaSjrq6mRmb,DHIS2
ken_4_8054,4,,YymiTkFWN6F,DHIS2
ken_4_8055,4,,aNvmypL0Xft,DHIS2
ken_4_8056,4,,TJfZOn0FMkU,DHIS2
ken_4_8057,4,,s660dO8z7o6,DHIS2
ken_4_8058,4,,UGZAGBqe2gd,DHIS2
ken_4_8059,4,,RPlPiGsqq5a,DHIS2
ken_4_8060,4,,YxbIk1AfJVa,DHIS2
ken_4_8061,4,,HWJjTSoITik,DHIS2
ken_4_8062,4,,ISneFj4pIh2,DHIS2
ken_4_8063,4,,GxhSIeLZhLI,DHIS2
ken_4_8064,4,,n33t3QkAiUY,DHIS2
ken_4_8065,4,,foEQUKSQ8j0,DHIS2
ken_4_8066,4,,obWHqqIIMCn,DHIS2
ken_4_8067,4,,nF2k4pymQ6s,DHIS2
ken_4_8068,4,,XL68jpyUZag,DHIS2
ken_4_8069,4,,boPY1qaX3uW,DHIS2
ken_4_8070,4,,Ot9rbB7cawr,DHIS2
ken_4_8071,4,,lTZbaoT6FpB,DHIS2
ken_4_8072,4,,ucwNnIOkK0Y,DHIS2
ken_4_8073,4,,rinX0k4Yb30,DHIS2
ken_4_8074,4,,Y2F6WriwsGN,DHIS2
ken_4_8075,4,,TV6AUys6nxg,DHIS2
ken_4_8076,4,,JpTZBatrxcg,DHIS2
ken_4_8077,4,,db7j2E5IJpq,DHIS2
ken_4_8078,4,,f1pKQF3Daie,DHIS2
ken_4_8079,4,,zdrVsaATYuj,DHIS2
ken_4_8080,4,,eSc3m5tl4kf,DHIS2
ken_4_8081,4,,esttroX6iNS,DHIS2
ken_4_8082,4,,YdE4pAMlyZw,DHIS2
