name,id,shortName,path,displayName,featureType,coordinates
"Amsterdam (AMC) Dispensary",omHl2LRkpiw,"Amsterdam Dispensary","/m0frOspS7JY/vU0Qt1A5IDz/ySuyuvNNFp8/omHl2LRkpiw","Amsterdam (AMC) Dispensary",POINT,"[39.110085,-5.088497]"
"AMUCTA Dispensary",JWc4KtCxQAV,"AMUCTA Dispensary","/m0frOspS7JY/kZ6RlMnt2bp/Nc1C12TG69d/JWc4KtCxQAV","AMUCTA Dispensary",POINT,"[32.81594,-5.02433]"
"Anamed Dispensary",sFGwXbryFHo,"Anamed Dispensary","/m0frOspS7JY/hAFRrgDK0fy/O8O3HQdJWHX/sFGwXbryFHo","Anamed Dispensary",NONE,"[33.51805,-2.97539]"
"Ananda Marga Mission Dispensary",qik83Crxw4h,"Ananda Marga Mission Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/qik83Crxw4h","Ananda Marga Mission Dispensary",POINT,"[39.128981,-6.928634]"
"Ane Afya Care Dispensary",BWIpShSZarA,"Ane Afya Care Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/BWIpShSZarA","Ane Afya Care Dispensary",POINT,"[39.167459,-6.863498]"
"Ane Dispensary",EAc6HqUZaiH,"Ane Dispensary","/m0frOspS7JY/Sj50oz9EHvD/oMao5qA3DBy/EAc6HqUZaiH","Ane Dispensary",POINT,"[36.361138,-8.2525]"
"Angaza  Level IA2 (Dispensary Laboratory)",q4jWLA9jW40,"Angaza  Level IA2 (Dispensary Laboratory)","/m0frOspS7JY/VMgrQWSVIYn/W884lMlfpca/q4jWLA9jW40","Angaza  Level IA2 (Dispensary Laboratory)",POINT,"[38.76437,-10.369]"
"Angaza Centre Clinic",fPtXRap0nwY,"Angaza Centre Clinic","/m0frOspS7JY/kZ6RlMnt2bp/Nc1C12TG69d/fPtXRap0nwY","Angaza Centre Clinic",POINT,"[32.80093,-5.01643]"
"Angaza VCT Clinic",E6ItcrI2K2S,"Angaza VCT Clinic","/m0frOspS7JY/ZYYX8Q9SGoV/VdIZ0pAYfBK/E6ItcrI2K2S","Angaza VCT Clinic",POINT,"[35.64617,-10.67188]"
"ANGAZA- VCT  Other Clinic",GyOBY9B7uEK,"ANGAZA- VCT  Other Clinic","/m0frOspS7JY/EO3Ps3ny0Nr/PF4defRibDi/GyOBY9B7uEK","ANGAZA- VCT  Other Clinic",POINT,"[33.24945,-3.39915]"
"Anglican Health Center",jp0kGsJfl9q,"Anglican Health Center","/m0frOspS7JY/qarQhOt2OEh/QUTWca9YxNb/jp0kGsJfl9q","Anglican Health Center",POINT,"[34.771487,-9.349741]"
"Anglo Charity Dispensary",iGgow2zo5aE,"Anglo Charity Dispensary","/m0frOspS7JY/Rg0jCRi9297/fqlNpTvqMw4/iGgow2zo5aE","Anglo Charity Dispensary",POINT,"[32.83017,-9.26241]"
"Anifa  Dispensary",oK3xswick9T,"Anifa  Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/oK3xswick9T","Anifa  Dispensary",POINT,"[39.124126,-6.807259]"
"Anifa Dispensary",GO1THNtTCpw,"Anifa Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/GO1THNtTCpw","Anifa Dispensary",NONE,
"Anifa Mkunguni Dispensary",gjqwAa22WYy,"Anifa Mkunguni Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/gjqwAa22WYy","Anifa Mkunguni Dispensary",POINT,"[39.230893,-6.796379]"
"Anne Dispensary",Q1GtivIToCY,"Anne Dispensary","/m0frOspS7JY/A3b5mw8DJYC/dWfRpHKykpk/Q1GtivIToCY","Anne Dispensary",POINT,"[33.8795,-9.483319]"
"Anne Kiilu Dispensary",S2OYCTXDVdU,"Anne Kiilu Dispensary","/m0frOspS7JY/lnOyHhoLzre/VMTJLxcFH9o/S2OYCTXDVdU","Anne Kiilu Dispensary",POINT,"[37.41059,-3.31783]"
"Ansa Dispensary",H1x24t0XPqw,"Ansa Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/H1x24t0XPqw","Ansa Dispensary",POINT,"[39.212857,-6.977323]"
"Antonia Verna Dispensary",uwwI1NSA6Aj,"Antonia Verna Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/uwwI1NSA6Aj","Antonia Verna Dispensary",POINT,"[39.22851,-6.73669]"
"Apala Dispensary",kwbc4gAXEd0,"Apala Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/kwbc4gAXEd0","Apala Dispensary",NONE,
"Apollo Health Center",YMC10GjvGIV,"Apollo Health Center","/m0frOspS7JY/Cpd5l15XxwA/OzGGHqXQn5p/YMC10GjvGIV","Apollo Health Center",POINT,"[35.746518,-6.179807]"
"Apple  Level IA2 (Dispensary Laboratory)",hTlDISRvCd6,"Apple  Level IA2 (Dispensary Laboratory)","/m0frOspS7JY/Sj50oz9EHvD/nUFAmN93pH4/hTlDISRvCd6","Apple  Level IA2 (Dispensary Laboratory)",POINT,"[37.663591,-6.831202]"
"Appolo Medical Center Health Center",cgweONNqPQi,"Appolo Medical Center Health Center","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/cgweONNqPQi","Appolo Medical Center Health Center",POINT,"[39.28314,-6.81857]"
"Arafa Amani Dispensary",oQxfgJxwyRG,"Arafa Amani Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/oQxfgJxwyRG","Arafa Amani Dispensary",POINT,"[39.118159,-6.888277]"
"Arafa Anaba Dispensary",ySixYtcE5To,"Arafa Anaba Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/ySixYtcE5To","Arafa Anaba Dispensary",POINT,"[39.235579,-6.922286]"
"Arafa Anne Dispensary",K9nZ9WCBAfD,"Arafa Anne Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/K9nZ9WCBAfD","Arafa Anne Dispensary",POINT,"[39.21831,-6.84382]"
"Arafa Azimio Dispensary",toyWooUqReJ,"Arafa Azimio Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/toyWooUqReJ","Arafa Azimio Dispensary",POINT,"[39.266118,-6.875625]"
"Arafa Boko - Dispensary",fOp9KAVWmDR,"Arafa Boko - Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/fOp9KAVWmDR","Arafa Boko - Dispensary",POINT,"[39.14956,-6.62874]"
"Arafa Buguruni Ghana Dispensary",xMSbylxrDOe,"Arafa Buguruni Ghana Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/xMSbylxrDOe","Arafa Buguruni Ghana Dispensary",POINT,"[39.241984,-6.832242]"
"Arafa Chanika Dispensary",WsgQ88En3kT,"Arafa Chanika Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/WsgQ88En3kT","Arafa Chanika Dispensary",POINT,"[39.078184,-7.004018]"
"Arafa Charitable Kipunguni Dispensary",FQ5W9AE9oIC,"Arafa Charitable Kipunguni Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/FQ5W9AE9oIC","Arafa Charitable Kipunguni Dispensary",POINT,"[39.18879,-6.887388]"
"Arafa Corner Dispensary",FQ8KY1UIjXc,"Arafa Corner Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/FQ8KY1UIjXc","Arafa Corner Dispensary",POINT,"[39.19297,-6.78898]"
"Arafa Dispensary",N3nRza8Rb6w,"Arafa Dispensary","/m0frOspS7JY/VMgrQWSVIYn/dGtH1WiNUrP/N3nRza8Rb6w","Arafa Dispensary",POINT,"[39.27919,-8.39145]"
"Arafa Dispensary",rEunh7kaGMF,"Arafa Dispensary","/m0frOspS7JY/kZ6RlMnt2bp/WAwWjYYzdkS/rEunh7kaGMF","Arafa Dispensary",NONE,
"Arafa Dispensary",amf8LBzvTCE,"Arafa Dispensary","/m0frOspS7JY/Sj50oz9EHvD/GbVBjR8A7aK/amf8LBzvTCE","Arafa Dispensary",POINT,"[36.98372,-7.65657]"
"Arafa Dispensary",ixy2hSYppxy,"Arafa Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/ixy2hSYppxy","Arafa Dispensary",POINT,"[39.2538,-6.8161]"
"Arafa Dispensary",HRuhA2Yufi2,"Arafa Dispensary","/m0frOspS7JY/yyW17iCz9As/QekURU8eIU0/HRuhA2Yufi2","Arafa Dispensary",POINT,"[38.90674,-6.75084]"
"Arafa Ferry Dispensary",uZOPUhd5mkw,"Arafa Ferry Dispensary","/m0frOspS7JY/acZHYslyJLt/TNttitmiKti/uZOPUhd5mkw","Arafa Ferry Dispensary",POINT,"[39.30231,-6.822329]"
"Arafa Fung Zho Dispensary",vHwqAPzl4iQ,"Arafa Fung Zho Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/vHwqAPzl4iQ","Arafa Fung Zho Dispensary",NONE,
"Arafa Furaha Dispensary",NmXYQzP9NvA,"Arafa Furaha Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/NmXYQzP9NvA","Arafa Furaha Dispensary",NONE,
"Arafa Highland Health Center",aMzblswnsHb,"Arafa Highland Health Center","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/aMzblswnsHb","Arafa Highland Health Center",POINT,"[39.16945,-6.88777]"
"Arafa Huruma Dispensary",UQORyaXK8A4,"Arafa Huruma Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/UQORyaXK8A4","Arafa Huruma Dispensary",POINT,"[39.1877,-6.66753]"
"Arafa Ikwiriri Dispensary",uspre51zV8t,"Arafa Ikwiriri Dispensary","/m0frOspS7JY/yyW17iCz9As/gncV3iPt6Sk/uspre51zV8t","Arafa Ikwiriri Dispensary",POINT,"[38.982116,-7.954202]"
"Arafa Jaribu Dispensary",ZJjzjV6JTmU,"Arafa Jaribu Dispensary","/m0frOspS7JY/yyW17iCz9As/Tp2jluoQwvA/ZJjzjV6JTmU","Arafa Jaribu Dispensary",POINT,"[39.131019,-7.546859]"
"Arafa Juhudi Dispensary",h791snkSEtc,"Arafa Juhudi Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/h791snkSEtc","Arafa Juhudi Dispensary",NONE,
"Arafa Kiberege Dispensary",l79MScgtK7e,"Arafa Kiberege Dispensary","/m0frOspS7JY/Sj50oz9EHvD/oMao5qA3DBy/l79MScgtK7e","Arafa Kiberege Dispensary",POINT,"[36.861361,-7.95188]"
"Arafa Kilakala Dispensary",o6J84DDUv6D,"Arafa Kilakala Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/o6J84DDUv6D","Arafa Kilakala Dispensary",POINT,"[39.241608,-6.868475]"
"Arafa Kilindoni  Dispensary",pVDuZBo444S,"Arafa Kilindoni  Dispensary","/m0frOspS7JY/yyW17iCz9As/GI57B0uNPOX/pVDuZBo444S","Arafa Kilindoni  Dispensary",POINT,"[39.66385,-7.91785]"
"Arafa Kiparang`anda Dispensary",tJ5sgRTKu8U,"Arafa Kiparang`anda Dispensary","/m0frOspS7JY/yyW17iCz9As/Srvx9L1LGZM/tJ5sgRTKu8U","Arafa Kiparang`anda Dispensary",POINT,"[39.1803,-7.14991]"
"Arafa Kisiwani Dispensary",I3BH04fcJNL,"Arafa Kisiwani Dispensary","/m0frOspS7JY/acZHYslyJLt/TNttitmiKti/I3BH04fcJNL","Arafa Kisiwani Dispensary",POINT,"[39.32206,-6.843464]"
"Arafa Kisukuru Dispensary",JDg46YTnWnv,"Arafa Kisukuru Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/JDg46YTnWnv","Arafa Kisukuru Dispensary",NONE,
"Arafa Machimbo Dispensary",Z2UNe49KmLN,"Arafa Machimbo Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/Z2UNe49KmLN","Arafa Machimbo Dispensary",POINT,"[39.2316,-6.88117]"
"Arafa Majohe Dispensary",R0ZQB5K6hvc,"Arafa Majohe Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/R0ZQB5K6hvc","Arafa Majohe Dispensary",POINT,"[39.15723,-6.90007]"
"Arafa Majumba Sita Dispensary",svJtqqomfMB,"Arafa Majumba Sita Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/svJtqqomfMB","Arafa Majumba Sita Dispensary",POINT,"[39.199649,-6.865963]"
"Arafa Mamboleo Dispensary",eMnf5hJ4FUh,"Arafa Mamboleo Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/eMnf5hJ4FUh","Arafa Mamboleo Dispensary",POINT,"[39.25169,-6.86236]"
"Arafa Mandela Dispensary",lZyYkG2ZSOh,"Arafa Mandela Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/lZyYkG2ZSOh","Arafa Mandela Dispensary",NONE,
"Arafa Mapinduzi Dispensary",wKzhaqMvAQq,"Arafa Mapinduzi Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/wKzhaqMvAQq","Arafa Mapinduzi Dispensary",POINT,"[39.265052,-6.927091]"
"Arafa Mbezi Dispensary",o2nc5n7AbYr,"Arafa Mbezi Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/o2nc5n7AbYr","Arafa Mbezi Dispensary",POINT,"[39.11346,-6.7828]"
"Arafa Mikocheni   Dispensary",rKdarKzWxqz,"Arafa Mikocheni   Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/rKdarKzWxqz","Arafa Mikocheni   Dispensary",NONE,
"Arafa Mkamba Dispensary",Ci5Tyyd2KiT,"Arafa Mkamba Dispensary","/m0frOspS7JY/Sj50oz9EHvD/oMao5qA3DBy/Ci5Tyyd2KiT","Arafa Mkamba Dispensary",POINT,"[36.97824,-7.68288]"
"Arafa Mood Dispensary",RlgffJxZbFh,"Arafa Mood Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/RlgffJxZbFh","Arafa Mood Dispensary",POINT,"[39.216935,-6.820831]"
"Arafa Mtogole Dispensary",UQCwVNVf9f5,"Arafa Mtogole Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/UQCwVNVf9f5","Arafa Mtogole Dispensary",POINT,"[39.24683,-6.7917]"
"Arafa Mwananchi Dispensary",aPBbMmcaBNT,"Arafa Mwananchi Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/aPBbMmcaBNT","Arafa Mwananchi Dispensary",POINT,"[39.18691,-6.79292]"
"Arafa Mzinga Dispensary",w4r3KRmh7Ms,"Arafa Mzinga Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/w4r3KRmh7Ms","Arafa Mzinga Dispensary",POINT,"[39.202497,-6.907995]"
"Arafa Neema Dispensary",l6Wt0v4ak4u,"Arafa Neema Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/l6Wt0v4ak4u","Arafa Neema Dispensary",POINT,"[39.122823,-6.915506]"
"Arafa NHC - Ubungo Dispensary",DLOcEWesEdH,"Arafa NHC - Ubungo Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/DLOcEWesEdH","Arafa NHC - Ubungo Dispensary",POINT,"[39.21271,-6.79208]"
"Arafa Pugu Dispensary",gaVwBYAJR6V,"Arafa Pugu Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/gaVwBYAJR6V","Arafa Pugu Dispensary",POINT,"[39.119109,-6.902758]"
"Arafa Sameer Dispensary",y7OfXi1FNL9,"Arafa Sameer Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/y7OfXi1FNL9","Arafa Sameer Dispensary",POINT,"[39.239522,-6.856517]"
"Arafa Ses Dispensary",heAMPRttCCy,"Arafa Ses Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/heAMPRttCCy","Arafa Ses Dispensary",POINT,"[39.196949,-6.844491]"
"Arafa Sinza - Dispensary",P6BQX2hbrBd,"Arafa Sinza - Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/P6BQX2hbrBd","Arafa Sinza - Dispensary",POINT,"[39.22475,-6.78857]"
"Arafa Sitakishari Dispensary",TDtCpLray6k,"Arafa Sitakishari Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/TDtCpLray6k","Arafa Sitakishari Dispensary",NONE,
"Arafa Tembomgwaza Dispensary",SuLzFKUk5OU,"Arafa Tembomgwaza Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/SuLzFKUk5OU","Arafa Tembomgwaza Dispensary",POINT,"[39.189662,-6.826625]"
"Arafa ugweno Health Center",TvJZLneQ1jb,"Arafa ugweno Health Center","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/TvJZLneQ1jb","Arafa ugweno Health Center",POINT,"[39.259083,-6.867199]"
"Arafa Umoja Dispensary",Dopra2LsFww,"Arafa Umoja Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/Dopra2LsFww","Arafa Umoja Dispensary",POINT,"[39.269289,-6.873623]"
"Arafa Upendo Health Center",DjHejvfeW1b,"Arafa Upendo Health Center","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/DjHejvfeW1b","Arafa Upendo Health Center",POINT,"[39.2625,-6.85673]"
"Arafa Uyole Dispensary",kyG4d7L5pwn,"Arafa Uyole Dispensary","/m0frOspS7JY/A3b5mw8DJYC/e3ATlebHNrD/kyG4d7L5pwn","Arafa Uyole Dispensary",NONE,
"Arafa Uzuri Dispensary",GGgMDoswMQV,"Arafa Uzuri Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/GGgMDoswMQV","Arafa Uzuri Dispensary",POINT,"[39.23314,-6.79392]"
"Arafa VIDA Dispensary",W8grmXgFD3k,"Arafa VIDA Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/W8grmXgFD3k","Arafa VIDA Dispensary",POINT,"[39.14307,-6.90683]"
"Arafa Vigaeni Dispensary",oTatmvM92KG,"Arafa Vigaeni Dispensary","/m0frOspS7JY/acZHYslyJLt/ts6eEeUjcfO/oTatmvM92KG","Arafa Vigaeni Dispensary",POINT,"[39.11132,-6.62014]"
"Arafa Yombo Relini Dispensary",meoyB4FCYbv,"Arafa Yombo Relini Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/meoyB4FCYbv","Arafa Yombo Relini Dispensary",POINT,"[39.230881,-6.87034]"
"Arafat Basna Dispensary",C87B5tSXvzY,"Arafat Basna Dispensary","/m0frOspS7JY/acZHYslyJLt/DvHoBaCDtec/C87B5tSXvzY","Arafat Basna Dispensary",POINT,"[39.07319,-6.76083]"
"Arash Dispensary",KHh1pqpkNia,"Arash Dispensary","/m0frOspS7JY/YtVMnut7Foe/PHWaJvzTmL8/KHh1pqpkNia","Arash Dispensary",POINT,"[35.50596,-2.3769]"
