name,id,shortName,path,displayName,geometry
"ha Harare Institute of Technology",gK3sVlNKoXa,"ha Harare Institute of Technology","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/gK3sVlNKoXa","ha Harare Institute of Technology",
"ha Harare Maternity",iJ9xDoWkyX5,"Harare Maternity","/uLFWBf4qXuv/kIaQI4y3zNK/S1cZEJTerpe/iJ9xDoWkyX5","ha Harare Maternity",
"ha Harare OPD",solrdLsv9ZO,"Harare OPD","/uLFWBf4qXuv/kIaQI4y3zNK/S1cZEJTerpe/solrdLsv9ZO","ha Harare OPD",
"ha Harare Paediatric",GehBPE0FzB1,"Harare Paediatric","/uLFWBf4qXuv/kIaQI4y3zNK/S1cZEJTerpe/GehBPE0FzB1","ha Harare Paediatric",
"ha Harare Polytechnic Clinic",p5m48WRxnWR,"ha Harare Polytechnic Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/p5m48WRxnWR","ha Harare Polytechnic Clinic",
"ha Harare Province",qfcd5CRKOj6,"Harare Province",/uLFWBf4qXuv/qfcd5CRKOj6,"ha Harare Province","POLYGON ((31.0008 -17.7367, 31.001 -17.7372, 31.0121 -17.7377, 31.0253 -17.7393, 31.0253 -17.7261, 31.038 -17.7372, 31.0416 -17.7319, 31.0469 -17.7393, 31.0818 -17.7298, 31.0744 -17.6875, 31.0871 -17.6652, 31.1214 -17.6652, 31.1189 -17.6803, 31.1176 -17.6869, 31.1158 -17.6942, 31.1211 -17.6914, 31.1388 -17.6932, 31.1395 -17.6957, 31.138 -17.6973, 31.1486 -17.7008, 31.1484 -17.6962, 31.1459 -17.6935, 31.1469 -17.6909, 31.1446 -17.6897, 31.1471 -17.6864, 31.1506 -17.6884, 31.1506 -17.693, 31.159 -17.6967, 31.1578 -17.6988, 31.1546 -17.7015, 31.1566 -17.7031, 31.1601 -17.7046, 31.1641 -17.6962, 31.172 -17.6995, 31.1821 -17.6967, 31.1906 -17.7066, 31.1922 -17.7096, 31.1972 -17.7177, 31.1977 -17.7157, 31.1982 -17.7149, 31.2 -17.7139, 31.2007 -17.7119, 31.2022 -17.7121, 31.204 -17.7116, 31.2048 -17.7129, 31.206 -17.7124, 31.2096 -17.7273, 31.202 -17.7295, 31.202 -17.7424, 31.1977 -17.7472, 31.1957 -17.7505, 31.1977 -17.7611, 31.199 -17.7676, 31.2002 -17.7722, 31.2022 -17.7775, 31.2035 -17.7808, 31.2116 -17.7926, 31.1919 -17.8042, 31.2101 -17.8128, 31.2065 -17.8151, 31.2063 -17.8163, 31.2055 -17.8184, 31.2045 -17.8189, 31.2038 -17.8201, 31.2144 -17.8191, 31.2157 -17.8252, 31.2215 -17.8507, 31.1948 -17.8618, 31.2031 -17.8681, 31.2034 -17.8698, 31.2149 -17.8797, 31.2136 -17.8802, 31.2118 -17.8807, 31.2106 -17.8804, 31.2078 -17.8804, 31.2116 -17.8865, 31.2083 -17.887, 31.206 -17.8867, 31.2033 -17.8862, 31.201 -17.888, 31.2 -17.8888, 31.1982 -17.889, 31.1972 -17.8898, 31.1969 -17.8915, 31.1975 -17.8938, 31.1977 -17.8963, 31.1967 -17.8973, 31.1962 -17.8991, 31.1937 -17.9001, 31.1927 -17.9021, 31.1911 -17.9039, 31.1916 -17.9059, 31.1914 -17.9079, 31.1896 -17.9099, 31.1869 -17.9105, 31.1831 -17.9107, 31.1793 -17.9105, 31.1775 -17.9099, 31.1745 -17.9077, 31.1727 -17.9077, 31.1727 -17.9087, 31.1727 -17.9117, 31.172 -17.9147, 31.171 -17.9175, 31.1699 -17.9195, 31.1692 -17.9208, 31.1629 -17.9216, 31.1619 -17.9223, 31.1648 -17.9279, 31.136 -17.9286, 31.1423 -17.9438, 31.1408 -17.9445, 31.1388 -17.9455, 31.1375 -17.9468, 31.1368 -17.947, 31.1375 -17.948, 31.134 -17.9496, 31.1408 -17.9571, 31.1292 -17.9604, 31.1264 -17.9617, 31.1257 -17.9644, 31.1249 -17.9649, 31.1234 -17.9647, 31.1234 -17.967, 31.1214 -17.9687, 31.1186 -17.9723, 31.1171 -17.974, 31.1158 -17.9755, 31.1156 -17.9781, 31.1134 -17.9811, 31.1107 -17.9846, 31.1104 -17.9859, 31.1109 -17.9874, 31.1137 -17.9907, 31.1132 -17.9909, 31.1129 -17.9922, 31.1102 -17.9914, 31.1091 -17.9904, 31.1051 -17.9897, 31.1043 -17.9869, 31.1028 -17.9866, 31.1018 -17.9877, 31.0657 -17.9894, 31.0736 -18, 31.0963 -18.0036, 31.1273 -18.0197, 31.1218 -18.0242, 31.119 -18.0265, 31.118 -18.0285, 31.1157 -18.0311, 31.1142 -18.0321, 31.1112 -18.0333, 31.1093 -18.0338, 31.1073 -18.0338, 31.105 -18.0343, 31.1017 -18.0346, 31.1004 -18.0346, 31.0982 -18.0351, 31.0967 -18.0348, 31.0941 -18.0323, 31.0926 -18.0326, 31.0909 -18.0333, 31.0893 -18.0346, 31.0878 -18.0361, 31.0871 -18.0371, 31.0858 -18.0379, 31.0845 -18.0384, 31.0833 -18.0389, 31.0828 -18.0401, 31.0815 -18.0404, 31.0808 -18.0399, 31.0797 -18.0406, 31.0787 -18.0416, 31.078 -18.0414, 31.077 -18.0419, 31.0755 -18.0429, 31.0737 -18.0434, 31.0734 -18.0452, 31.0719 -18.0459, 31.0712 -18.0472, 31.0697 -18.0469, 31.0679 -18.0475, 31.0664 -18.0482, 31.0651 -18.0472, 31.0644 -18.0475, 31.0636 -18.0492, 31.0623 -18.0507, 31.0613 -18.0505, 31.0613 -18.049, 31.0603 -18.0487, 31.0596 -18.048, 31.0593 -18.0462, 31.0586 -18.0449, 31.057 -18.0452, 31.0558 -18.0447, 31.054 -18.0427, 31.0517 -18.0409, 31.0497 -18.0391, 31.0495 -18.0374, 31.0502 -18.0353, 31.0497 -18.0338, 31.0485 -18.0323, 31.0467 -18.0321, 31.0444 -18.0323, 31.0419 -18.0316, 31.0411 -18.03, 31.0401 -18.027, 31.0376 -18.0268, 31.0361 -18.026, 31.0346 -18.0235, 31.0343 -18.0215, 31.0333 -18.02, 31.0282 -18.0189, 31.0251 -18.0179, 31.0231 -18.0157, 31.0216 -18.0141, 31.0203 -18.0139, 31.0188 -18.0131, 31.0168 -18.0129, 31.015 -18.0136, 31.0123 -18.0154, 31.0112 -18.0154, 31.0107 -18.0141, 31.01 -18.0129, 31.0085 -18.0131, 31.008 -18.0147, 31.007 -18.0144, 31.0062 -18.0126, 31.0047 -18.0126, 31.0027 -18.0114, 31.0024 -18.0104, 31.0032 -18.0076, 31.0027 -18.0058, 30.9994 -18.0061, 30.9984 -18.0046, 30.9974 -18.0033, 30.9951 -18.002, 30.9946 -18.0008, 30.9928 -17.9993, 30.9913 -17.9967, 30.9888 -17.9947, 30.9873 -17.9937, 30.9868 -17.9925, 30.9873 -17.9914, 30.9873 -17.9892, 30.9868 -17.9877, 30.9853 -17.9877, 30.9843 -17.9887, 30.9832 -17.9909, 30.982 -17.9914, 30.9784 -17.9899, 30.9774 -17.9884, 30.9744 -17.9819, 30.9721 -17.9808, 30.9701 -17.9808, 30.9681 -17.9834, 30.9658 -17.9854, 30.9633 -17.9844, 30.9613 -17.9846, 30.9605 -17.9839, 30.9605 -17.9824, 30.96 -17.9808, 30.9585 -17.9793, 30.9575 -17.9793, 30.956 -17.9801, 30.9545 -17.9801, 30.952 -17.9798, 30.9502 -17.9798, 30.9479 -17.9803, 30.9469 -17.9796, 30.9469 -17.9773, 30.946 -17.9745, 30.945 -17.9743, 30.94 -17.9743, 30.938 -17.973, 30.9352 -17.9708, 30.9349 -17.9667, 30.9337 -17.9647, 30.9299 -17.9639, 30.9279 -17.9629, 30.9246 -17.9599, 30.9228 -17.9591, 30.9193 -17.9597, 30.915 -17.9586, 30.9117 -17.9589, 30.9102 -17.9591, 30.9092 -17.9609, 30.9074 -17.9627, 30.9054 -17.9632, 30.9044 -17.9624, 30.9044 -17.9594, 30.9064 -17.9579, 30.9084 -17.9566, 30.9094 -17.9549, 30.9087 -17.9536, 30.9067 -17.9544, 30.9052 -17.9556, 30.9031 -17.9566, 30.9011 -17.9559, 30.8996 -17.9546, 30.8983 -17.9513, 30.8971 -17.9506, 30.8951 -17.9491, 30.8946 -17.9473, 30.8935 -17.947, 30.893 -17.9455, 30.8913 -17.9417, 30.8895 -17.9397, 30.8888 -17.9382, 30.8885 -17.9352, 30.9086 -17.9248, 30.9363 -17.9117, 30.8784 -17.8751, 30.8794 -17.8749, 30.8817 -17.8736, 30.8827 -17.8716, 30.8837 -17.8693, 30.8852 -17.8678, 30.8888 -17.8668, 30.8918 -17.8671, 30.8946 -17.8676, 30.8971 -17.8683, 30.8991 -17.8655, 30.89 -17.8242, 30.8837 -17.8103, 30.8954 -17.8002, 30.8889 -17.7951, 30.8901 -17.7803, 30.906 -17.777, 30.9194 -17.7798, 30.9083 -17.7639, 30.9483 -17.7567, 30.9507 -17.7086, 30.9743 -17.7177, 30.9948 -17.7362, 31 -17.737, 31.0008 -17.7367))"
"ha Harare Psychiatric",Hk3MEywVXHw,"Harare Psychiatric","/uLFWBf4qXuv/kIaQI4y3zNK/S1cZEJTerpe/Hk3MEywVXHw","ha Harare Psychiatric",
"ha Harare Staff Clinic",XthOOeHSryu," Harare Staff Clinic","/uLFWBf4qXuv/kIaQI4y3zNK/S1cZEJTerpe/XthOOeHSryu","ha Harare Staff Clinic",
"ha Hatcliffe PolyClinic",F4AJYW3LDd7,"Hatcliffe PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV/F4AJYW3LDd7","ha Hatcliffe PolyClinic",
"ha Hatfield Clinic",uToHmSh0xud,"Hatfield Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/uToHmSh0xud","ha Hatfield Clinic",
"ha Highfield PolyClinic",PLxOtSolhG5,"Highfield PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/PLxOtSolhG5","ha Highfield PolyClinic",
"ha Highlands FHS Clinic",EvB19FciC9r,"Highlands FHS Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV/EvB19FciC9r","ha Highlands FHS Clinic",
"ha Highlands Primary Care Clinic",VyjlnYDk0Qv,"Highlands Primary Care Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/VyjlnYDk0Qv","ha Highlands Primary Care Clinic",
"ha Hope Medical",xBExtAqGrZr,"ha Hope Medical","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/xBExtAqGrZr","ha Hope Medical",
"ha Hopley Clinic",yuE9DIrPeww,"Hopley Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx/yuE9DIrPeww","ha Hopley Clinic",
"ha Infectious Diseases Hospital",DC2oHCck0rA,"Infectious Diseases Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/DC2oHCck0rA","ha Infectious Diseases Hospital",
"ha Insco Wellness Clinic",zEMWe7RMpzn,"ha Insco Wellness Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/zEMWe7RMpzn","ha Insco Wellness Clinic",
"ha Kambuzuma PolyClinic",AYEjUHiuvp5,"Kambuzuma PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/cbTYzvCaYUv/AYEjUHiuvp5","ha Kambuzuma PolyClinic",
"ha Kuwadzana Phase 4",rWhTP9rL1pr,"Kuwadzana Phase 4","/uLFWBf4qXuv/qfcd5CRKOj6/cbTYzvCaYUv/rWhTP9rL1pr","ha Kuwadzana Phase 4",
"ha Kuwadzana PolyClinic",mee4OawYuZj,"Kuwadzana PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/cbTYzvCaYUv/mee4OawYuZj","ha Kuwadzana PolyClinic",
"ha Mabelreign Satellite Clinic",KDRm4HCFdj9,"Mabelreign Satellite Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/KDRm4HCFdj9","ha Mabelreign Satellite Clinic",
"ha Mabvuku PolyClinic",kN7DcESNWZp,"Mabvuku PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/kN7DcESNWZp","ha Mabvuku PolyClinic",
"ha Mabvuku Satellite",ubKnqpQFMbU,"Mabvuku Satellite","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/ubKnqpQFMbU","ha Mabvuku Satellite",
"ha Manyame 24 hr Maternity Clinic",P1Yxb7N3wvJ,"Manyame 24 hr Maternity Clinic","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/P1Yxb7N3wvJ","ha Manyame 24 hr Maternity Clinic",
"ha Manyame Airbase Hospital",AuqKYXFP66Z,"ha Manyame Airbase Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/AuqKYXFP66Z","ha Manyame Airbase Hospital",
"ha Marlborough Satellite Clinic",dhH6KRKUf1c,"Marlborough Satellite Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/dhH6KRKUf1c","ha Marlborough Satellite Clinic",
"ha Matapi Clinic",E7AXNPjenwo,"Matapi Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx/E7AXNPjenwo","ha Matapi Clinic",
"ha Mbare Hostels Clinic",s1BtvNQ1vRc,"Mbare Hostels Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx/s1BtvNQ1vRc","ha Mbare Hostels Clinic",
"ha Mbare PolyClinic",G6bGAnRpVN3,"Mbare PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx/G6bGAnRpVN3","ha Mbare PolyClinic",
"ha Metropolitan Clinic",OC7ildSI0QQ,"ha Metropolitan Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/OC7ildSI0QQ","ha Metropolitan Clinic",
"ha Morris Depot Camp Hospital",aKQ3zNPhEB3,"Morris Depot","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV/aKQ3zNPhEB3","ha Morris Depot Camp Hospital",
"ha Mount Pleasant Clinic",EWMnY0PYBjL,"Mount Pleasant Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV/EWMnY0PYBjL","ha Mount Pleasant Clinic",
"ha Mufakose PolyClinic",MNpfnKkWMnl,"Mufakose PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/tWp1oTwghJa/MNpfnKkWMnl","ha Mufakose PolyClinic",
"ha New Cranborne",bMB2Akda6JK,"ha New Cranborne","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/bMB2Akda6JK","ha New Cranborne",
"ha Newlands Clinic",RUUfP2v2ixg,"Newlands Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV/RUUfP2v2ixg","ha Newlands Clinic",
"ha North Western District",UIdq4RFJRHA,"North Western District","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA","ha North Western District",
"ha Northern District",KOCEvUKp2iV,"Northern District","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV","ha Northern District",
"ha Pacific",l0A0p7xRp5z,"ha Pacific","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/l0A0p7xRp5z","ha Pacific",
"ha Parirenyatwa Casualty",ylFBVjnvqYP,"Parirenyatwa Casualty","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/ylFBVjnvqYP","ha Parirenyatwa Casualty",
"ha Parirenyatwa Clinic",hfkMdRTZsja,"Parirenyatwa Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/hfkMdRTZsja","ha Parirenyatwa Clinic",
"ha Parirenyatwa Family Planning",wg2bsCI6H4I,"Parirenyatwa Family Planning","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/wg2bsCI6H4I","ha Parirenyatwa Family Planning",
"ha Parirenyatwa Group of Hospitals",E3OyRVljytU,"Parirenyatwa Group of Hospitals","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU","ha Parirenyatwa Group of Hospitals",
"ha Parirenyatwa Mbuya Nehanda Maternity Hospital",shQMP49WeqE,"Parirenyatwa Mbuya Nehanda Maternity Hospital","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/shQMP49WeqE","ha Parirenyatwa Mbuya Nehanda Maternity Hospital",
"ha Parirenyatwa OPD",IzyrISIu5GW,"Parirenyatwa OPD","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/IzyrISIu5GW","ha Parirenyatwa OPD",
"ha Parirenyatwa Radiotherapy",WDTZBFDMNDF,"Parirenyatwa Radiotherapy","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/WDTZBFDMNDF","ha Parirenyatwa Radiotherapy",
"ha Parirenyatwa Sekuru Kaguvi",JEzvI2oYG1E,"Parirenyatwa Sekuru Kaguvi","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/JEzvI2oYG1E","ha Parirenyatwa Sekuru Kaguvi",
"ha Parirenyatwa Staff Clinic",PjmHC474EDN,"Parirenyatwa Staff Clinic","/uLFWBf4qXuv/kIaQI4y3zNK/E3OyRVljytU/PjmHC474EDN","ha Parirenyatwa Staff Clinic",
"ha Prospect Palms",yYjaFL1M648,"ha Prospect Palms","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/yYjaFL1M648","ha Prospect Palms",
"ha PSI New start Centre, Kwame",i7YmuHP7QkH,"ha PSI New start Centre, Kwame","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/i7YmuHP7QkH","ha PSI New start Centre, Kwame",
"ha Queen of Peace",N4wkT9wL0Tn,"ha Queen of Peace","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/N4wkT9wL0Tn","ha Queen of Peace",
"ha Red Crescent Society",SttdXuVIQD5,"ha Red Crescent Society","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/SttdXuVIQD5","ha Red Crescent Society",
"ha Roland Square clini",lPCzW1whphc,"ha Roland Square clini","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/lPCzW1whphc","ha Roland Square clini",
"ha Roland Square Clinic",thw6oOkoFWu,"ha Roland Square Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/thw6oOkoFWu","ha Roland Square Clinic",
"ha Rujeko PolyClinic",mOG4It93hxE,"Rujeko PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/mOG4It93hxE","ha Rujeko PolyClinic",
"ha Rutsanana PolyClinic",GLqagpqiJ55,"Rutsanana PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/GLqagpqiJ55","ha Rutsanana PolyClinic",
"ha Seke North Clinic",tPiQaqp8wX7,"Seke North Clinic","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/tPiQaqp8wX7","ha Seke North Clinic",
"ha Seke South Clinic",kVEQJTFoFoA,"Seke South Clinic","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/kVEQJTFoFoA","ha Seke South Clinic",
"ha South Medical Hospital",OREiGho2b9G,"South Medical Hospital","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/OREiGho2b9G","ha South Medical Hospital",
"ha South Western District",pAI4j6pt14e,"South Western District","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e","ha South Western District",
"ha Southern District",AKeWzL4UJHx,"Southern District","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx","ha Southern District",
"ha Southerton Clinic",fbumlk4A6cT,"Southerton Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/fbumlk4A6cT","ha Southerton Clinic",
"ha Spilhaus",DhtKa8pbQom,"ha Spilhaus","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/DhtKa8pbQom","ha Spilhaus",
"ha Spilhaus_Data",mCU37OhbPMs,"ha Spilhaus_Data","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/mCU37OhbPMs","ha Spilhaus_Data",
"ha St Annes Hospital",L8FHOxqCfOa,"St Annes Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/L8FHOxqCfOa","ha St Annes Hospital",
"ha St Mary's Clinic",JHGXfAqaDN6,"St Mary's Clinic","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/JHGXfAqaDN6","ha St Mary's Clinic","POINT (123.8 -12.7)"
"ha St Michaels Clinic",fj0LjOpeVrO,"St Michaels Clinic","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/fj0LjOpeVrO","ha St Michaels Clinic",
"ha Starlight",bQhagFY1QGO,"ha Starlight","/uLFWBf4qXuv/qfcd5CRKOj6/tWp1oTwghJa/bQhagFY1QGO","ha Starlight",
"ha Sunningdale Clinic",UQfTSqwDWuU,"Sunningdale Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx/UQfTSqwDWuU","ha Sunningdale Clinic",
"ha Tafara FHS Clinic",UM3CeWRmpig,"Tafara FHS Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/UM3CeWRmpig","ha Tafara FHS Clinic",
"ha University of Zimbabwe",ZfogiNcEJ3m,"ha University of Zimbabwe","/uLFWBf4qXuv/qfcd5CRKOj6/KOCEvUKp2iV/ZfogiNcEJ3m","ha University of Zimbabwe",
"ha Vee’s Health Centre",GqPQnWLbBPs,"ha Vee’s Health Centre","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/GqPQnWLbBPs","ha Vee’s Health Centre",
"ha Warren Park PolyClinic",RG4VU0RvA6Q,"Warren Park PolyClinic","/uLFWBf4qXuv/qfcd5CRKOj6/cbTYzvCaYUv/RG4VU0RvA6Q","ha Warren Park PolyClinic",
"ha Waterfalls Clinic",mwJTr9zLk7k,"Waterfalls Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/AKeWzL4UJHx/mwJTr9zLk7k","ha Waterfalls Clinic",
"ha West End Hospital",Y9Ac4uulQ0Q,"ha West End Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/rTHWoD446Hh/Y9Ac4uulQ0Q","ha West End Hospital",
"ha West South West District",tWp1oTwghJa,"West South West District","/uLFWBf4qXuv/qfcd5CRKOj6/tWp1oTwghJa","ha West South West District",
"ha Western District",cbTYzvCaYUv,"Western District","/uLFWBf4qXuv/qfcd5CRKOj6/cbTYzvCaYUv","ha Western District",
"ha Western Triangle Clinic",mSu42uQEjOs,"Western Triangle Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/pAI4j6pt14e/mSu42uQEjOs","ha Western Triangle Clinic",
"ha Wilkins Infectious Diseases Hospital",NwIjXPvTYN0,"Wilkins Infectious Diseases Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/DC2oHCck0rA/NwIjXPvTYN0","ha Wilkins Infectious Diseases Hospital",
"ha ZAPSO",ruXNO3dNxpx,"ha ZAPSO","/uLFWBf4qXuv/qfcd5CRKOj6/UIdq4RFJRHA/ruXNO3dNxpx","ha ZAPSO",
"ha Zengeza Clinic",MviCUcbWstw,"Zengeza Clinic","/uLFWBf4qXuv/GlIFiQYMDIm/hut9rTqJMa4/MviCUcbWstw","ha Zengeza Clinic",
"ha ZPS Chikurubi Farm Prison ",LJUiK9hhD3j,"Chikurubi Farm Prison ","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/LJUiK9hhD3j","ha ZPS Chikurubi Farm Prison ",
"ha ZPS Chikurubi Female Prison Clinic",LKQCVzMlfxz,"Chikurubi Female Prison Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/LKQCVzMlfxz","ha ZPS Chikurubi Female Prison Clinic",
"ha ZPS Chikurubi Maximum Prison Hospital",kh7nxvSaNtx,"Chikurubi Maximum Prison Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/kh7nxvSaNtx","ha ZPS Chikurubi Maximum Prison Hospital",
"ha ZPS Chikurubi Maximum Prison Psychiatric",r5tFSDk2b8N,"ha ZPS Chikurubi Maximum Prison Psychiatric","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/r5tFSDk2b8N","ha ZPS Chikurubi Maximum Prison Psychiatric",
"ha ZPS Chikurubi Prison Dependants Clinic",Y994YLVGuhY,"ha ZPS Chikurubi Prison Dependants Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/Y994YLVGuhY","ha ZPS Chikurubi Prison Dependants Clinic",
"ha ZPS Chikurubi Prison Staff Hospital",JJQhG6vfVHq,"ha ZPS Chikurubi Prison Staff Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/JJQhG6vfVHq","ha ZPS Chikurubi Prison Staff Hospital",
"ha ZPS Harare Central Kentuky Prison Clinic",ZeLKg1z0ril,"ha ZPS Harare Central Kentuky Prison Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/ZeLKg1z0ril","ha ZPS Harare Central Kentuky Prison Clinic",
"ha ZPS Harare Central Prison Dependants Clinic",Ac5uYQLKdfz,"ha ZPS Harare Central Prison Dependants Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/Ac5uYQLKdfz","ha ZPS Harare Central Prison Dependants Clinic",
"ha ZPS Harare Central Prison Hospital",H2meFOjYe4f,"Harare Central Prison Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/H2meFOjYe4f","ha ZPS Harare Central Prison Hospital",
"ha ZPS Harare Metropolitan Province Prisons Clinic",f3uDkVAncED,"ha ZPS Harare Metropolitan Province Prisons Clinic","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/f3uDkVAncED","ha ZPS Harare Metropolitan Province Prisons Clinic",
"ha ZPS Harare Remand Prison ",hrel5Tx9pKa,"ha ZPS Harare Remand Prison ","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/hrel5Tx9pKa","ha ZPS Harare Remand Prison ",
"ha ZRP Support Unit Camp Hospital",GjDGcgpIgjx,"ZRP Support Unit Camp Hospital","/uLFWBf4qXuv/qfcd5CRKOj6/OquRHWprXla/GjDGcgpIgjx","ha ZRP Support Unit Camp Hospital",
"ma Arda Chisumbanje Clinic",wp2D6uvatyy,"Arda Chisumbanje Clinic","/uLFWBf4qXuv/oVMe0ARj15X/qysbx02YLKI/wp2D6uvatyy","ma Arda Chisumbanje Clinic",
"ma Arda Odzi Clinic",wzDAn1eA5kd,"Arda Odzi Clinic","/uLFWBf4qXuv/oVMe0ARj15X/lzeRGBr1iiU/wzDAn1eA5kd","ma Arda Odzi Clinic",
"ma Arda Rusitu Clinic",vTaoplhoJM3,"Arda Rusitu Clinic","/uLFWBf4qXuv/oVMe0ARj15X/QOar4hKGx3q/vTaoplhoJM3","ma Arda Rusitu Clinic",
"ma Army Dependent Clinic",MVBUcdeZX5s,"Army Dependent Clinic","/uLFWBf4qXuv/oVMe0ARj15X/lzeRGBr1iiU/MVBUcdeZX5s","ma Army Dependent Clinic",
"ma Arnoldine Mission Clinic",Q4pYhjAOvDW,"ma Arnoldine Mission Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/Q4pYhjAOvDW","ma Arnoldine Mission Clinic",
"ma Avilla Mission Hospital",cdFeP19JNZ0,"Avilla Mission Hospital","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/cdFeP19JNZ0","ma Avilla Mission Hospital","POINT (32.787 -17.4695)"
